Hour,GHI,DHI,Temperature,Wind Speed,IT
1935.0,776.0,302.0,38.0,0.1,823.0068890440904
1936.0,657.0,212.0,36.0,0.1,706.1200424935749
1937.0,351.0,249.0,34.0,0.2,352.3691102964873
1938.0,195.0,129.0,32.0,0.2,44972.707263872064
1939.0,8.0,8.0,30.0,0.2,7.571281292110204
1940.0,0.0,0.0,28.0,0.2,0.0
1941.0,0.0,0.0,27.0,0.2,0.0
1942.0,0.0,0.0,26.0,0.2,0.0
1943.0,0.0,0.0,26.0,0.2,0.0
1944.0,0.0,0.0,25.0,0.1,0.0
1945.0,0.0,0.0,24.0,0.1,0.0
1946.0,0.0,0.0,23.0,0.1,0.0
1947.0,0.0,0.0,23.0,0.0,0.0
1948.0,0.0,0.0,22.0,0.0,0.0
1949.0,0.0,0.0,22.0,0.1,0.0
1950.0,0.0,0.0,21.0,0.1,0.0
1951.0,0.0,0.0,21.0,0.1,0.0
1952.0,111.0,86.0,24.0,0.1,109.56830894358943
1953.0,336.0,166.0,29.0,0.1,348.7079251744389
1954.0,565.0,199.0,32.0,0.1,600.8474153230865
1955.0,748.0,228.0,34.0,0.1,801.863845935959
1956.0,870.0,249.0,35.0,0.1,935.5736809435034
1957.0,931.0,247.0,36.0,0.1,1004.6869889550558
1958.0,911.0,245.0,36.0,0.1,982.5067033935768
1959.0,780.0,320.0,35.0,0.2,821.3086966670551
1960.0,659.0,213.0,35.0,0.2,704.2636697551745
1961.0,424.0,230.0,33.0,0.2,436.32812916258905
1962.0,183.0,140.0,31.0,0.1,-46745.31550229268
1963.0,9.0,9.0,28.0,0.1,8.517691453623979
1964.0,0.0,0.0,28.0,0.1,0.0
1965.0,0.0,0.0,27.0,0.1,0.0
1966.0,0.0,0.0,26.0,0.1,0.0
1967.0,0.0,0.0,26.0,0.1,0.0
1968.0,0.0,0.0,25.0,0.1,0.0
1969.0,0.0,0.0,24.0,0.2,0.0
1970.0,0.0,0.0,24.0,0.2,0.0
1971.0,0.0,0.0,23.0,0.2,0.0
1972.0,0.0,0.0,23.0,0.2,0.0
1973.0,0.0,0.0,22.0,0.1,0.0
1974.0,0.0,0.0,22.0,0.1,0.0
1975.0,0.0,0.0,22.0,0.1,0.0
1976.0,116.0,89.0,25.0,0.1,114.42743811201966
1977.0,345.0,156.0,30.0,0.0,359.49441249137436
1978.0,567.0,199.0,34.0,0.0,601.2475620032567
1979.0,751.0,225.0,37.0,0.1,803.4083759893114
1980.0,876.0,240.0,38.0,0.1,941.1818822429277
1981.0,930.0,246.0,39.0,0.2,1000.6432943612219
1982.0,766.0,405.0,39.0,0.2,788.3486399791029
1983.0,816.0,233.0,38.0,0.2,873.9941341004618
1984.0,380.0,323.0,37.0,0.3,369.43539478327006
1985.0,391.0,245.0,35.0,0.3,393.960532570957
1986.0,215.0,128.0,33.0,0.2,-144.61855092239867
1987.0,7.0,7.0,31.0,0.2,6.6248711305964285
1988.0,0.0,0.0,30.0,0.2,0.0
1989.0,0.0,0.0,29.0,0.2,0.0
1990.0,0.0,0.0,28.0,0.2,0.0
1991.0,0.0,0.0,27.0,0.2,0.0
1992.0,0.0,0.0,26.0,0.3,0.0
1993.0,0.0,0.0,25.0,0.3,0.0
1994.0,0.0,0.0,24.0,0.3,0.0
1995.0,0.0,0.0,22.0,0.3,0.0
1996.0,0.0,0.0,21.0,0.3,0.0
1997.0,0.0,0.0,20.0,0.3,0.0
1998.0,0.0,0.0,20.0,0.3,0.0
1999.0,0.0,0.0,20.0,0.3,0.0
2000.0,115.0,90.0,23.0,0.3,112.92414322801076
2001.0,350.0,158.0,27.0,0.3,363.58249920653805
2002.0,575.0,200.0,31.0,0.2,608.1773756446719
2003.0,758.0,225.0,34.0,0.2,808.8753851631323
2004.0,891.0,243.0,36.0,0.2,954.6810054022914
2005.0,949.0,250.0,37.0,0.2,1018.1230342408262
2006.0,930.0,248.0,37.0,0.2,996.5107957183598
2007.0,837.0,237.0,36.0,0.3,893.1488580976514
2008.0,669.0,220.0,34.0,0.3,706.4492852856434
2009.0,461.0,197.0,32.0,0.3,475.15638115520176
2010.0,218.0,136.0,30.0,0.3,-6.00990387289548
2011.0,11.0,11.0,28.0,0.3,10.41051177665153
2012.0,0.0,0.0,26.0,0.3,0.0
2013.0,0.0,0.0,25.0,0.3,0.0
2014.0,0.0,0.0,25.0,0.3,0.0
2015.0,0.0,0.0,24.0,0.3,0.0
2016.0,0.0,0.0,23.0,0.3,0.0
2017.0,0.0,0.0,22.0,0.2,0.0
2018.0,0.0,0.0,22.0,0.2,0.0
2019.0,0.0,0.0,21.0,0.2,0.0
2020.0,0.0,0.0,21.0,0.2,0.0
2021.0,0.0,0.0,20.0,0.2,0.0
2022.0,0.0,0.0,20.0,0.2,0.0
2023.0,0.0,0.0,20.0,0.3,0.0
2024.0,124.0,93.0,24.0,0.2,122.16362214165777
2025.0,352.0,174.0,28.0,0.2,362.0487121769047
2026.0,549.0,220.0,32.0,0.2,574.0959084997164
2027.0,767.0,232.0,35.0,0.1,815.3563140651796
2028.0,893.0,252.0,37.0,0.1,952.6081293739711
2029.0,867.0,395.0,38.0,0.1,899.4453189661612
2030.0,929.0,277.0,39.0,0.0,987.1963138713224
2031.0,833.0,288.0,38.0,0.0,876.7811618631895
2032.0,441.0,339.0,37.0,0.1,433.14295444718505
2033.0,462.0,237.0,35.0,0.1,466.69052678987646
2034.0,205.0,138.0,32.0,0.1,39.02696119457949
2035.0,9.0,9.0,29.0,0.1,8.517691453623979
2036.0,0.0,0.0,29.0,0.1,0.0
2037.0,0.0,0.0,28.0,0.1,0.0
2038.0,0.0,0.0,27.0,0.1,0.0
2039.0,0.0,0.0,27.0,0.2,0.0
2040.0,0.0,0.0,26.0,0.2,0.0
2041.0,0.0,0.0,25.0,0.2,0.0
2042.0,0.0,0.0,24.0,0.2,0.0
2043.0,0.0,0.0,24.0,0.2,0.0
2044.0,0.0,0.0,24.0,0.2,0.0
2045.0,0.0,0.0,23.0,0.3,0.0
2046.0,0.0,0.0,23.0,0.3,0.0
2047.0,0.0,0.0,23.0,0.3,0.0
2048.0,61.0,61.0,26.0,0.2,57.73101985234031
2049.0,345.0,201.0,30.0,0.2,349.04794895356235
2050.0,367.0,295.0,35.0,0.2,358.91115112624124
2051.0,197.0,194.0,37.0,0.2,186.93121100875723
2052.0,233.0,228.0,38.0,0.2,221.3304353195584
2053.0,536.0,429.0,38.0,0.2,524.6891213542141
2054.0,913.0,244.0,38.0,0.3,971.557530696654
2055.0,818.0,232.0,38.0,0.3,865.6904756941218
2056.0,659.0,211.0,37.0,0.3,689.1653375950673
2057.0,451.0,177.0,35.0,0.3,458.2968019692669
2058.0,131.0,108.0,33.0,0.3,73.44526372635497
2059.0,5.0,5.0,31.0,0.3,4.732050807568878
2060.0,0.0,0.0,30.0,0.2,0.0
2061.0,0.0,0.0,29.0,0.1,0.0
2062.0,0.0,0.0,28.0,0.1,0.0
2063.0,0.0,0.0,27.0,0.1,0.0
2064.0,0.0,0.0,27.0,0.1,0.0
2065.0,0.0,0.0,26.0,0.2,0.0
2066.0,0.0,0.0,25.0,0.2,0.0
2067.0,0.0,0.0,25.0,0.2,0.0
2068.0,0.0,0.0,24.0,0.2,0.0
2069.0,0.0,0.0,24.0,0.1,0.0
2070.0,0.0,0.0,23.0,0.1,0.0
2071.0,0.0,0.0,24.0,0.1,0.0
2072.0,128.0,96.0,27.0,0.1,125.5843562145937
2073.0,354.0,157.0,32.0,0.0,364.70811285376794
2074.0,573.0,198.0,35.0,0.0,600.7832173476157
2075.0,754.0,224.0,38.0,0.0,797.5608874550322
2076.0,879.0,239.0,39.0,0.0,933.7372815234338
2077.0,933.0,246.0,40.0,0.0,991.7775301294712
2078.0,913.0,243.0,40.0,0.0,968.4250873303985
2079.0,819.0,232.0,39.0,0.1,863.2679544453802
2080.0,660.0,212.0,38.0,0.1,686.3386102049019
2081.0,438.0,228.0,36.0,0.1,435.3302233422271
2082.0,188.0,145.0,34.0,0.2,86.16585942234822
2083.0,9.0,9.0,32.0,0.2,8.517691453623979
2084.0,0.0,0.0,31.0,0.2,0.0
2085.0,0.0,0.0,30.0,0.2,0.0
2086.0,0.0,0.0,29.0,0.2,0.0
2087.0,0.0,0.0,28.0,0.1,0.0
2088.0,0.0,0.0,27.0,0.1,0.0
2089.0,0.0,0.0,27.0,0.1,0.0
2090.0,0.0,0.0,26.0,0.1,0.0
2091.0,0.0,0.0,25.0,0.1,0.0
2092.0,0.0,0.0,25.0,0.1,0.0
2093.0,0.0,0.0,24.0,0.0,0.0
2094.0,0.0,0.0,23.0,0.1,0.0
2095.0,0.0,0.0,24.0,0.1,0.0
2096.0,128.0,94.0,26.0,0.1,125.59355046348473
2097.0,342.0,198.0,29.0,0.1,344.53535042233693
2098.0,585.0,201.0,33.0,0.1,611.7044158714108
2099.0,767.0,226.0,36.0,0.1,809.26147620339
2100.0,890.0,241.0,38.0,0.1,942.8468531033576
2101.0,943.0,247.0,38.0,0.1,999.6232176837806
2102.0,921.0,245.0,38.0,0.1,973.6323777946657
2103.0,827.0,234.0,38.0,0.2,868.2071616793703
2104.0,600.0,323.0,37.0,0.2,603.6902151363504
2105.0,291.0,244.0,35.0,0.3,279.3319174913847
2106.0,227.0,149.0,33.0,0.3,51.466983558808
2107.0,16.0,16.0,30.0,0.3,15.142562584220409
2108.0,0.0,0.0,29.0,0.4,0.0
2109.0,0.0,0.0,28.0,0.3,0.0
2110.0,0.0,0.0,27.0,0.3,0.0
2111.0,0.0,0.0,27.0,0.3,0.0
2112.0,0.0,0.0,26.0,0.3,0.0
2113.0,0.0,0.0,25.0,0.3,0.0
2114.0,0.0,0.0,24.0,0.3,0.0
2115.0,0.0,0.0,24.0,0.3,0.0
2116.0,0.0,0.0,23.0,0.3,0.0
2117.0,0.0,0.0,22.0,0.3,0.0
2118.0,0.0,0.0,22.0,0.3,0.0
2119.0,0.0,0.0,22.0,0.3,0.0
2120.0,132.0,99.0,25.0,0.2,128.9924489106603
2121.0,365.0,160.0,29.0,0.2,373.9730269220272
2122.0,584.0,201.0,33.0,0.1,608.7913381562059
2123.0,766.0,226.0,36.0,0.1,805.8406274512213
2124.0,889.0,241.0,38.0,0.0,939.0382885223431
2125.0,941.0,246.0,39.0,0.1,994.5600253385018
2126.0,920.0,244.0,39.0,0.1,969.4119567977078
2127.0,826.0,233.0,38.0,0.2,863.7558952798511
2128.0,667.0,213.0,37.0,0.2,686.2550839807785
2129.0,460.0,180.0,35.0,0.3,454.4690295243238
2130.0,229.0,128.0,32.0,0.3,7.906042162911012
2131.0,17.0,17.0,30.0,0.3,16.088972745734182
2132.0,0.0,0.0,29.0,0.3,0.0
2133.0,0.0,0.0,28.0,0.3,0.0
2134.0,0.0,0.0,27.0,0.3,0.0
2135.0,0.0,0.0,26.0,0.3,0.0
2136.0,0.0,0.0,26.0,0.2,0.0
2137.0,0.0,0.0,25.0,0.2,0.0
2138.0,0.0,0.0,24.0,0.2,0.0
2139.0,0.0,0.0,24.0,0.1,0.0
2140.0,0.0,0.0,24.0,0.1,0.0
2141.0,0.0,0.0,23.0,0.1,0.0
2142.0,0.0,0.0,23.0,0.1,0.0
2143.0,0.0,0.0,24.0,0.1,0.0
2144.0,109.0,95.0,27.0,0.1,104.77733149860096
2145.0,331.0,207.0,32.0,0.0,329.82411198786497
2146.0,593.0,202.0,36.0,0.0,616.6468374851836
2147.0,718.0,301.0,38.0,0.1,740.212261063029
2148.0,840.0,352.0,39.0,0.1,866.5234890215409
2149.0,941.0,289.0,40.0,0.1,985.3180243937858
2150.0,889.0,354.0,40.0,0.1,916.9119147268607
2151.0,701.0,367.0,39.0,0.1,707.6729924411565
2152.0,606.0,304.0,38.0,0.2,607.6417092884267
2153.0,327.0,261.0,36.0,0.2,312.9929981263981
2154.0,202.0,142.0,34.0,0.2,68.29723006176522
2155.0,12.0,12.0,32.0,0.2,11.356921938165305
2156.0,0.0,0.0,31.0,0.2,0.0
2157.0,0.0,0.0,30.0,0.2,0.0
2158.0,0.0,0.0,29.0,0.2,0.0
2159.0,0.0,0.0,29.0,0.2,0.0
2160.0,0.0,0.0,28.0,0.1,0.0
2161.0,0.0,0.0,27.0,0.1,0.0
2162.0,0.0,0.0,27.0,0.1,0.0
2163.0,0.0,0.0,26.0,0.1,0.0
2164.0,0.0,0.0,26.0,0.1,0.0
2165.0,0.0,0.0,26.0,0.1,0.0
2166.0,0.0,0.0,23.0,0.3,0.0
2167.0,0.0,0.0,23.0,0.3,0.0
2168.0,128.0,106.0,26.0,0.2,123.51986734129737
2169.0,358.0,203.0,30.0,0.2,358.65844023993907
2170.0,577.0,238.0,33.0,0.2,592.5603146072987
2171.0,747.0,287.0,36.0,0.2,771.9756005917002
2172.0,881.0,283.0,38.0,0.3,918.9942651013496
2173.0,931.0,290.0,38.0,0.3,971.5161399372728
2174.0,907.0,292.0,38.0,0.3,942.3119819672497
2175.0,812.0,273.0,38.0,0.3,836.7442646747832
2176.0,652.0,277.0,37.0,0.3,656.3897533076109
2177.0,410.0,237.0,35.0,0.2,394.6952235831243
2178.0,204.0,140.0,33.0,0.2,62.95859763941172
2179.0,14.0,14.0,31.0,0.2,13.249742261192857
2180.0,0.0,0.0,30.0,0.2,0.0
2181.0,0.0,0.0,29.0,0.1,0.0
2182.0,0.0,0.0,29.0,0.1,0.0
2183.0,0.0,0.0,28.0,0.0,0.0
2184.0,0.0,0.0,28.0,0.0,0.0
2185.0,0.0,0.0,27.0,0.0,0.0
2186.0,0.0,0.0,26.0,0.0,0.0
2187.0,0.0,0.0,26.0,0.0,0.0
2188.0,0.0,0.0,25.0,0.0,0.0
2189.0,0.0,0.0,24.0,0.1,0.0
2190.0,0.0,0.0,23.0,0.1,0.0
2191.0,0.0,0.0,24.0,0.2,0.0
2192.0,122.0,104.0,27.0,0.2,117.27697753558385
2193.0,351.0,208.0,31.0,0.2,349.7152135366942
2194.0,570.0,237.0,34.0,0.2,583.584628081991
2195.0,747.0,292.0,37.0,0.2,769.3673000734408
2196.0,879.0,291.0,39.0,0.2,913.280430152454
2197.0,931.0,289.0,40.0,0.2,968.935470013656
2198.0,907.0,286.0,40.0,0.2,940.192609805431
2199.0,812.0,272.0,40.0,0.2,833.7586669297644
2200.0,654.0,247.0,39.0,0.2,658.3805138600854
2201.0,450.0,207.0,37.0,0.2,431.72631626334055
2202.0,148.0,132.0,34.0,0.2,107.7338417670221
2203.0,6.0,6.0,32.0,0.3,5.678460969082653
2204.0,0.0,0.0,31.0,0.3,0.0
2205.0,0.0,0.0,30.0,0.3,0.0
2206.0,0.0,0.0,29.0,0.3,0.0
2207.0,0.0,0.0,28.0,0.3,0.0
2208.0,0.0,0.0,27.0,0.2,0.0
2209.0,0.0,0.0,26.0,0.2,0.0
2210.0,0.0,0.0,26.0,0.2,0.0
2211.0,0.0,0.0,25.0,0.2,0.0
2212.0,0.0,0.0,24.0,0.2,0.0
2213.0,0.0,0.0,24.0,0.3,0.0
2214.0,0.0,0.0,23.0,0.3,0.0
2215.0,0.0,0.0,23.0,0.3,0.0
2216.0,137.0,108.0,26.0,0.3,132.37386427714318
2217.0,367.0,204.0,30.0,0.2,366.4295455358037
2218.0,587.0,238.0,34.0,0.2,600.2100859192868
2219.0,766.0,266.0,36.0,0.2,791.4504833795895
2220.0,887.0,284.0,38.0,0.2,920.4917406630345
2221.0,938.0,290.0,38.0,0.2,973.6563948271693
2222.0,915.0,287.0,38.0,0.3,945.7388903172775
2223.0,819.0,274.0,38.0,0.3,837.87427269223
2224.0,659.0,248.0,37.0,0.3,660.2446885529644
2225.0,453.0,209.0,35.0,0.3,431.1126227876343
2226.0,215.0,157.0,33.0,0.3,86.84614083489276
2227.0,17.0,17.0,31.0,0.2,16.088972745734182
2228.0,0.0,0.0,30.0,0.2,0.0
2229.0,0.0,0.0,29.0,0.2,0.0
2230.0,0.0,0.0,28.0,0.2,0.0
2231.0,0.0,0.0,27.0,0.2,0.0
2232.0,0.0,0.0,27.0,0.1,0.0
2233.0,0.0,0.0,26.0,0.1,0.0
2234.0,0.0,0.0,25.0,0.1,0.0
2235.0,0.0,0.0,25.0,0.1,0.0
2236.0,0.0,0.0,24.0,0.1,0.0
2237.0,0.0,0.0,23.0,0.2,0.0
2238.0,0.0,0.0,22.0,0.2,0.0
2239.0,0.0,0.0,23.0,0.2,0.0
2240.0,45.0,45.0,25.0,0.2,42.588457268119896
2241.0,99.0,99.0,29.0,0.2,93.69460598986379
2242.0,380.0,309.0,31.0,0.3,368.40427171672275
2243.0,765.0,265.0,31.0,0.3,788.4541257636204
2244.0,783.0,393.0,31.0,0.3,791.8821911823186
2245.0,934.0,289.0,31.0,0.3,966.7833992231128
2246.0,298.0,271.0,31.0,0.3,285.33433439496434
2247.0,155.0,154.0,30.0,0.3,146.80307681817342
2248.0,173.0,171.0,29.0,0.3,163.8911972188556
2249.0,198.0,193.0,28.0,0.3,187.36814348805746
2250.0,52.0,52.0,27.0,0.3,49.21332839871633
2251.0,18.0,18.0,26.0,0.2,17.035382907247957
2252.0,0.0,0.0,25.0,0.1,0.0
2253.0,0.0,0.0,25.0,0.1,0.0
2254.0,0.0,0.0,24.0,0.1,0.0
2255.0,0.0,0.0,24.0,0.1,0.0
2256.0,0.0,0.0,24.0,0.1,0.0
2257.0,0.0,0.0,23.0,0.2,0.0
2258.0,0.0,0.0,23.0,0.2,0.0
2259.0,0.0,0.0,23.0,0.2,0.0
2260.0,0.0,0.0,22.0,0.2,0.0
2261.0,0.0,0.0,22.0,0.2,0.0
2262.0,0.0,0.0,21.0,0.2,0.0
2263.0,0.0,0.0,22.0,0.2,0.0
2264.0,140.0,111.0,25.0,0.2,134.80792879749654
2265.0,377.0,206.0,28.0,0.2,375.0238307186497
2266.0,594.0,239.0,31.0,0.2,604.4344640084272
2267.0,774.0,267.0,32.0,0.2,795.8158672104161
2268.0,895.0,285.0,32.0,0.2,924.1398581290817
2269.0,946.0,292.0,32.0,0.2,976.5923068673893
2270.0,919.0,287.0,32.0,0.2,944.175398054269
2271.0,828.0,276.0,31.0,0.2,840.9755957003972
2272.0,664.0,254.0,31.0,0.2,658.498367972437
2273.0,456.0,296.0,30.0,0.2,428.687270970259
2274.0,43.0,43.0,29.0,0.1,40.69563694509235
2275.0,6.0,6.0,27.0,0.1,5.678460969082653
2276.0,0.0,0.0,26.0,0.0,0.0
2277.0,0.0,0.0,25.0,0.0,0.0
2278.0,0.0,0.0,25.0,0.1,0.0
2279.0,0.0,0.0,24.0,0.2,0.0
2280.0,0.0,0.0,23.0,0.2,0.0
2281.0,0.0,0.0,23.0,0.3,0.0
2282.0,0.0,0.0,22.0,0.3,0.0
2283.0,0.0,0.0,21.0,0.3,0.0
2284.0,0.0,0.0,21.0,0.3,0.0
2285.0,0.0,0.0,20.0,0.3,0.0
2286.0,0.0,0.0,20.0,0.3,0.0
2287.0,0.0,0.0,21.0,0.3,0.0
2288.0,154.0,111.0,24.0,0.3,148.88109651364752
2289.0,376.0,195.0,29.0,0.2,374.2067781184666
2290.0,588.0,249.0,32.0,0.2,595.3639500051672
2291.0,778.0,273.0,35.0,0.1,797.3221250788424
2292.0,894.0,286.0,37.0,0.1,920.5496378455906
2293.0,952.0,293.0,38.0,0.1,980.1914092658006
2294.0,923.0,286.0,38.0,0.1,945.6362811751106
2295.0,831.0,276.0,37.0,0.1,841.0417251098681
2296.0,664.0,255.0,36.0,0.2,655.2912841459237
2297.0,458.0,232.0,34.0,0.2,426.3389421844027
2298.0,156.0,137.0,32.0,0.2,109.88120620313207
2299.0,24.0,24.0,29.0,0.3,22.71384387633061
2300.0,0.0,0.0,28.0,0.3,0.0
2301.0,0.0,0.0,28.0,0.3,0.0
2302.0,0.0,0.0,27.0,0.3,0.0
2303.0,0.0,0.0,26.0,0.3,0.0
2304.0,0.0,0.0,25.0,0.3,0.0
2305.0,0.0,0.0,24.0,0.3,0.0
2306.0,0.0,0.0,24.0,0.3,0.0
2307.0,0.0,0.0,23.0,0.3,0.0
2308.0,0.0,0.0,22.0,0.3,0.0
2309.0,0.0,0.0,21.0,0.3,0.0
2310.0,0.0,0.0,21.0,0.3,0.0
2311.0,1.0,1.0,21.0,0.3,0.9464101615137755
2312.0,143.0,117.0,24.0,0.2,137.0583275629864
2313.0,380.0,211.0,29.0,0.2,375.91314967900774
2314.0,599.0,244.0,33.0,0.2,606.0699706306971
2315.0,775.0,268.0,36.0,0.1,792.7074346193302
2316.0,898.0,285.0,38.0,0.1,922.5593430518882
2317.0,950.0,290.0,39.0,0.0,975.7379232374545
2318.0,930.0,290.0,40.0,0.0,949.69954524036
2319.0,833.0,277.0,39.0,0.1,839.9720599778136
2320.0,667.0,254.0,38.0,0.1,655.2652275929934
2321.0,459.0,210.0,36.0,0.1,423.25534028602453
2322.0,217.0,159.0,33.0,0.2,90.49921961634904
2323.0,21.0,21.0,31.0,0.2,19.874613391789286
2324.0,0.0,0.0,29.0,0.2,0.0
2325.0,0.0,0.0,29.0,0.3,0.0
2326.0,0.0,0.0,28.0,0.3,0.0
2327.0,0.0,0.0,27.0,0.3,0.0
2328.0,0.0,0.0,26.0,0.3,0.0
2329.0,0.0,0.0,25.0,0.3,0.0
2330.0,0.0,0.0,25.0,0.2,0.0
2331.0,0.0,0.0,24.0,0.2,0.0
2332.0,0.0,0.0,23.0,0.2,0.0
2333.0,0.0,0.0,23.0,0.2,0.0
2334.0,0.0,0.0,23.0,0.2,0.0
2335.0,1.0,1.0,24.0,0.2,0.9464101615137755
2336.0,153.0,118.0,27.0,0.2,146.8894993108701
2337.0,388.0,193.0,31.0,0.1,385.0076837187158
2338.0,605.0,243.0,36.0,0.1,610.9694776740815
2339.0,788.0,270.0,38.0,0.0,804.2563777662975
2340.0,901.0,282.0,40.0,0.0,923.7212137293803
2341.0,954.0,293.0,41.0,0.0,976.9791945681443
2342.0,928.0,289.0,41.0,0.1,944.8278953363358
2343.0,821.0,281.0,41.0,0.1,824.1862165653249
2344.0,668.0,273.0,39.0,0.1,652.2084052463985
2345.0,435.0,236.0,37.0,0.1,400.18569030260926
2346.0,212.0,159.0,35.0,0.2,96.01556427274926
2347.0,23.0,23.0,32.0,0.2,21.76743371481684
2348.0,0.0,0.0,31.0,0.2,0.0
2349.0,0.0,0.0,30.0,0.2,0.0
2350.0,0.0,0.0,30.0,0.2,0.0
2351.0,0.0,0.0,29.0,0.2,0.0
2352.0,0.0,0.0,28.0,0.2,0.0
2353.0,0.0,0.0,28.0,0.2,0.0
2354.0,0.0,0.0,27.0,0.1,0.0
2355.0,0.0,0.0,27.0,0.1,0.0
2356.0,0.0,0.0,26.0,0.2,0.0
2357.0,0.0,0.0,26.0,0.2,0.0
2358.0,0.0,0.0,25.0,0.1,0.0
2359.0,1.0,1.0,26.0,0.1,0.9464101615137755
2360.0,157.0,119.0,28.0,0.1,150.6102795628525
2361.0,392.0,194.0,33.0,0.1,388.08520631320425
2362.0,607.0,239.0,37.0,0.0,611.9401898555399
2363.0,784.0,268.0,40.0,0.1,798.2343704012015
2364.0,902.0,285.0,42.0,0.1,922.0801603429707
2365.0,951.0,292.0,42.0,0.1,971.2879577216047
2366.0,927.0,288.0,42.0,0.1,941.0381530214004
2367.0,830.0,275.0,41.0,0.2,831.0194097120062
2368.0,603.0,309.0,40.0,0.2,583.4017037420939
2369.0,462.0,232.0,38.0,0.2,421.00362641444457
2370.0,187.0,149.0,36.0,0.2,102.20914794840402
2371.0,24.0,24.0,33.0,0.2,22.71384387633061
2372.0,0.0,0.0,32.0,0.2,0.0
2373.0,0.0,0.0,31.0,0.2,0.0
2374.0,0.0,0.0,30.0,0.2,0.0
2375.0,0.0,0.0,30.0,0.2,0.0
2376.0,0.0,0.0,29.0,0.2,0.0
2377.0,0.0,0.0,28.0,0.2,0.0
2378.0,0.0,0.0,28.0,0.2,0.0
2379.0,0.0,0.0,27.0,0.2,0.0
2380.0,0.0,0.0,27.0,0.1,0.0
2381.0,0.0,0.0,26.0,0.1,0.0
2382.0,0.0,0.0,26.0,0.1,0.0
2383.0,2.0,2.0,27.0,0.1,1.892820323027551
2384.0,166.0,122.0,30.0,0.1,159.1703639640977
2385.0,395.0,195.0,35.0,0.0,390.11928029502485
2386.0,611.0,243.0,39.0,0.0,614.1860000455563
2387.0,790.0,269.0,41.0,0.1,802.4493949142764
2388.0,907.0,286.0,43.0,0.2,924.9058254544866
2389.0,955.0,292.0,43.0,0.2,972.8874794606493
2390.0,929.0,289.0,43.0,0.2,940.2101817114229
2391.0,831.0,275.0,42.0,0.3,829.0780258592763
2392.0,671.0,254.0,41.0,0.3,650.0311581166571
2393.0,464.0,212.0,39.0,0.3,418.1785332125825
2394.0,236.0,162.0,37.0,0.3,78.22109607310799
2395.0,25.0,25.0,34.0,0.3,23.66025403784439
2396.0,0.0,0.0,33.0,0.3,0.0
2397.0,0.0,0.0,32.0,0.3,0.0
2398.0,0.0,0.0,31.0,0.3,0.0
2399.0,0.0,0.0,31.0,0.3,0.0
2400.0,0.0,0.0,30.0,0.3,0.0
2401.0,0.0,0.0,29.0,0.3,0.0
2402.0,0.0,0.0,28.0,0.3,0.0
2403.0,0.0,0.0,27.0,0.3,0.0
2404.0,0.0,0.0,26.0,0.3,0.0
2405.0,0.0,0.0,26.0,0.3,0.0
2406.0,0.0,0.0,25.0,0.3,0.0
2407.0,3.0,3.0,26.0,0.3,2.8392304845413263
2408.0,170.0,124.0,28.0,0.2,162.76552363089286
2409.0,399.0,196.0,33.0,0.2,393.1709266426404
2410.0,615.0,244.0,37.0,0.2,616.7308957519458
2411.0,794.0,273.0,40.0,0.3,804.2482185911058
2412.0,912.0,287.0,41.0,0.3,927.7249861209112
2413.0,960.0,293.0,42.0,0.3,975.4274255426651
2414.0,934.0,289.0,42.0,0.3,942.6041087627526
2415.0,836.0,276.0,42.0,0.3,831.1569243115075
2416.0,673.0,274.0,41.0,0.3,648.3982746619237
2417.0,417.0,247.0,39.0,0.4,378.421667187285
2418.0,231.0,162.0,37.0,0.4,83.73839977509222
2419.0,26.0,26.0,34.0,0.3,24.606664199358164
2420.0,0.0,0.0,33.0,0.3,0.0
2421.0,0.0,0.0,32.0,0.3,0.0
2422.0,0.0,0.0,31.0,0.3,0.0
2423.0,0.0,0.0,30.0,0.3,0.0
2424.0,0.0,0.0,29.0,0.3,0.0
2425.0,0.0,0.0,29.0,0.3,0.0
2426.0,0.0,0.0,28.0,0.3,0.0
2427.0,0.0,0.0,27.0,0.3,0.0
2428.0,0.0,0.0,27.0,0.3,0.0
2429.0,0.0,0.0,26.0,0.3,0.0
2430.0,0.0,0.0,26.0,0.3,0.0
2431.0,4.0,4.0,26.0,0.3,3.785640646055102
2432.0,169.0,125.0,29.0,0.3,161.47054486838346
2433.0,395.0,192.0,33.0,0.3,388.42102953058884
2434.0,605.0,237.0,37.0,0.3,605.4836159800811
2435.0,777.0,265.0,39.0,0.2,785.316083108465
2436.0,891.0,281.0,40.0,0.2,904.0383021892782
2437.0,937.0,287.0,40.0,0.3,949.4385413865874
2438.0,910.0,284.0,39.0,0.3,915.4581075500284
2439.0,815.0,270.0,39.0,0.3,807.3625989699647
2440.0,658.0,246.0,39.0,0.3,631.6411602424265
2441.0,458.0,207.0,38.0,0.3,406.4577078612718
2442.0,227.0,163.0,36.0,0.2,90.14387833761067
2443.0,32.0,32.0,34.0,0.2,30.285125168440818
2444.0,0.0,0.0,33.0,0.1,0.0
2445.0,0.0,0.0,32.0,0.1,0.0
2446.0,0.0,0.0,31.0,0.1,0.0
2447.0,0.0,0.0,31.0,0.0,0.0
2448.0,0.0,0.0,30.0,0.0,0.0
2449.0,0.0,0.0,30.0,0.0,0.0
2450.0,0.0,0.0,29.0,0.0,0.0
2451.0,0.0,0.0,29.0,0.0,0.0
